transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
260,31,3393,2017-12-28,0.0,Approved,2.0,1.0,1.0,1.0,230.91,173.18,1970-01-01
261,17,599,2017-05-09,0.0,Approved,1.0,1.0,2.0,1.0,1024.66,614.8,1970-01-01
262,91,1258,2017-01-18,0.0,Approved,1.0,1.0,1.0,1.0,100.35,75.26,1970-01-01
263,53,3405,2017-10-22,1.0,Approved,4.0,1.0,1.0,1.0,795.34,101.58,1970-01-01
264,38,3198,2017-01-30,0.0,Approved,1.0,1.0,1.0,1.0,1577.53,826.51,1970-01-01
265,20,834,2017-06-26,0.0,Approved,5.0,1.0,1.0,1.0,1775.81,1580.47,1970-01-01
266,44,3467,2017-11-07,1.0,Approved,3.0,1.0,1.0,1.0,1769.64,108.76,1970-01-01
267,69,3436,2017-08-13,1.0,Approved,2.0,2.0,1.0,1.0,792.9,594.68,1970-01-01
268,68,1516,2017-08-27,0.0,Approved,4.0,1.0,1.0,1.0,1636.9,44.71,1970-01-01
269,11,2833,2017-01-25,1.0,Approved,2.0,1.0,2.0,1.0,1274.93,764.96,1970-01-01
270,2,2362,2017-02-13,0.0,Approved,1.0,1.0,1.0,1.0,71.49,53.62,1970-01-01
271,27,2337,2017-07-11,0.0,Approved,5.0,1.0,1.0,1.0,499.53,388.72,1970-01-01
272,0,2149,2017-04-30,1.0,Approved,5.0,1.0,2.0,1.0,358.39,215.03,1970-01-01
273,81,2133,2017-05-19,0.0,Approved,1.0,1.0,1.0,1.0,1151.96,649.49,1970-01-01
274,6,360,2017-05-26,1.0,Approved,4.0,1.0,2.0,1.0,227.88,136.73,1970-01-01
275,76,2969,2017-02-03,1.0,Approved,3.0,1.0,3.0,1.0,642.31,513.85,1970-01-01
276,18,1720,2017-04-28,0.0,Approved,1.0,1.0,1.0,1.0,575.27,431.45,1970-01-01
277,18,2904,2017-03-23,0.0,Approved,6.0,1.0,2.0,1.0,1148.64,689.18,1970-01-01
278,9,754,2017-06-03,0.0,Approved,4.0,2.0,1.0,1.0,742.54,667.4,1970-01-01
279,35,1826,2017-04-25,0.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
280,93,2487,2017-04-08,0.0,Approved,3.0,1.0,1.0,1.0,1065.03,230.09,1970-01-01
281,40,2815,2017-02-18,0.0,Approved,4.0,1.0,2.0,1.0,1458.17,874.9,1970-01-01
282,1,541,2017-05-04,0.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
283,16,302,2017-03-29,0.0,Approved,6.0,1.0,2.0,1.0,1661.92,1479.11,1970-01-01
284,44,2024,2017-10-03,1.0,Approved,3.0,1.0,1.0,1.0,1769.64,108.76,1970-01-01
285,48,142,2017-07-27,1.0,Approved,3.0,1.0,1.0,1.0,1762.96,950.52,1970-01-01
286,56,768,2017-08-07,1.0,Approved,4.0,1.0,1.0,1.0,183.86,137.9,1970-01-01
287,36,2147,2017-02-07,1.0,Approved,1.0,1.0,3.0,1.0,1289.85,74.51,1970-01-01
288,36,529,2017-11-20,1.0,Approved,1.0,1.0,3.0,1.0,945.04,507.58,1970-01-01
289,13,825,2017-02-23,0.0,Approved,1.0,1.0,1.0,1.0,1163.89,589.27,1970-01-01
290,55,624,2017-04-05,1.0,Approved,5.0,2.0,1.0,1.0,1894.19,598.76,1970-01-01
291,38,2302,2017-11-07,0.0,Approved,1.0,1.0,1.0,1.0,1577.53,826.51,1970-01-01
292,64,3380,2017-10-28,0.0,Approved,2.0,1.0,2.0,1.0,1977.36,1759.85,1970-01-01
293,0,314,2017-11-19,0.0,Approved,4.0,1.0,2.0,1.0,227.88,136.73,1970-01-01
294,79,1079,2017-08-25,1.0,Approved,6.0,1.0,1.0,1.0,1555.58,818.01,1970-01-01
295,11,1643,2017-01-20,1.0,Approved,2.0,1.0,2.0,1.0,1274.93,764.96,1970-01-01
296,91,1524,2017-03-14,1.0,Approved,1.0,1.0,1.0,1.0,100.35,75.26,1970-01-01
297,18,3205,2017-04-14,1.0,Approved,1.0,1.0,1.0,1.0,575.27,431.45,1970-01-01
298,17,2860,2017-11-20,1.0,Approved,1.0,1.0,2.0,1.0,1024.66,614.8,1970-01-01
299,13,772,2017-05-24,0.0,Approved,1.0,1.0,1.0,1.0,1163.89,589.27,1970-01-01
300,4,323,2017-03-25,1.0,Approved,2.0,1.0,2.0,1.0,1129.13,677.48,1970-01-01
301,78,2530,2017-03-24,1.0,Approved,2.0,1.0,1.0,1.0,1765.3,709.48,1970-01-01
302,42,2426,2017-03-17,1.0,Approved,4.0,2.0,1.0,1.0,1810.0,1610.9,1970-01-01
303,48,1883,2017-11-18,0.0,Approved,3.0,1.0,1.0,1.0,1762.96,950.52,1970-01-01
304,12,2745,2017-04-07,0.0,Approved,3.0,1.0,1.0,1.0,1231.15,161.6,1970-01-01
305,77,2819,2017-01-04,0.0,Approved,6.0,2.0,1.0,1.0,1240.31,795.1,1970-01-01
306,25,792,2017-12-13,0.0,Approved,4.0,1.0,2.0,1.0,2005.66,1203.4,1970-01-01
307,35,923,2017-04-20,0.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
308,7,3353,2017-07-21,0.0,Approved,5.0,2.0,3.0,1.0,980.37,234.43,1970-01-01
309,68,3394,2017-11-27,0.0,Approved,4.0,1.0,1.0,1.0,1636.9,44.71,1970-01-01
310,75,3213,2017-10-21,0.0,Approved,2.0,3.0,1.0,1.0,1873.97,863.95,1970-01-01
311,77,3260,2017-03-07,0.0,Approved,3.0,1.0,1.0,1.0,1769.64,108.76,1970-01-01
312,1,1015,2017-12-04,0.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
313,81,2266,2017-01-25,0.0,Approved,1.0,1.0,1.0,1.0,1151.96,649.49,1970-01-01
314,6,58,2017-08-20,1.0,Approved,4.0,1.0,2.0,1.0,227.88,136.73,1970-01-01
315,40,3118,2017-12-18,1.0,Approved,5.0,2.0,1.0,1.0,1894.19,598.76,1970-01-01
316,62,1414,2017-08-01,0.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
317,90,2202,2017-06-19,1.0,Approved,6.0,1.0,3.0,1.0,363.01,290.41,1970-01-01
318,32,2144,2017-05-31,1.0,Approved,2.0,1.0,1.0,1.0,642.7,211.37,1970-01-01
319,65,1033,2017-10-09,1.0,Approved,3.0,1.0,1.0,1.0,1807.45,778.69,1970-01-01
320,15,2157,2017-06-20,1.0,Approved,6.0,1.0,3.0,1.0,958.74,748.9,1970-01-01
321,36,1097,2017-01-23,0.0,Approved,1.0,1.0,3.0,1.0,945.04,507.58,1970-01-01
322,12,2757,2017-04-19,0.0,Approved,3.0,1.0,1.0,1.0,1231.15,161.6,1970-01-01
323,67,87,2017-11-08,1.0,Approved,6.0,2.0,1.0,1.0,544.05,376.84,1970-01-01
324,87,2049,2017-10-11,0.0,Approved,4.0,1.0,1.0,1.0,1636.9,44.71,1970-01-01
325,62,952,2017-11-14,1.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
326,55,1745,2017-01-20,0.0,Approved,5.0,2.0,1.0,1.0,1894.19,598.76,1970-01-01
327,1,40,2017-05-09,1.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
328,98,372,2017-10-17,1.0,Approved,5.0,1.0,2.0,1.0,358.39,215.03,1970-01-01
329,79,1627,2017-08-11,1.0,Approved,6.0,1.0,1.0,1.0,1555.58,818.01,1970-01-01
330,1,444,2017-11-15,0.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
331,61,217,2017-05-23,0.0,Approved,6.0,1.0,1.0,1.0,586.45,521.94,1970-01-01
332,71,1656,2017-08-02,1.0,Approved,1.0,1.0,2.0,1.0,1842.92,1105.75,1970-01-01
333,58,485,2017-12-16,1.0,Approved,4.0,2.0,1.0,1.0,1280.28,829.51,1970-01-01
334,86,2252,2017-02-21,0.0,Approved,6.0,2.0,2.0,1.0,774.53,464.72,1970-01-01
335,95,3103,2017-11-01,0.0,Approved,2.0,1.0,1.0,1.0,569.56,528.43,1970-01-01
336,55,506,2017-10-05,1.0,Approved,5.0,2.0,1.0,1.0,1894.19,598.76,1970-01-01
337,82,1615,2017-10-30,1.0,Approved,6.0,1.0,2.0,1.0,1148.64,689.18,1970-01-01
338,32,1881,2017-01-02,1.0,Approved,2.0,1.0,1.0,1.0,642.7,211.37,1970-01-01
339,65,2903,2017-12-04,1.0,Approved,3.0,1.0,1.0,1.0,1807.45,778.69,1970-01-01
340,49,1274,2017-12-16,0.0,Approved,5.0,2.0,1.0,1.0,533.51,400.13,1970-01-01
341,1,1443,2017-08-27,0.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
342,24,2091,2017-03-14,0.0,Approved,1.0,2.0,1.0,1.0,1777.8,820.78,1970-01-01
343,61,1478,2017-03-11,0.0,Approved,6.0,1.0,1.0,1.0,586.45,521.94,1970-01-01
344,7,1493,2017-07-09,0.0,Approved,2.0,1.0,1.0,1.0,1311.44,1167.18,1970-01-01
345,84,1614,2017-03-21,0.0,Approved,2.0,2.0,1.0,1.0,792.9,594.68,1970-01-01
346,48,476,2017-07-19,0.0,Approved,3.0,1.0,1.0,1.0,1762.96,950.52,1970-01-01
347,16,1777,2017-04-12,1.0,Approved,6.0,1.0,2.0,1.0,1661.92,1479.11,1970-01-01
348,40,940,2017-08-11,0.0,Approved,4.0,1.0,2.0,1.0,1458.17,874.9,1970-01-01
349,100,2930,2017-10-20,1.0,Approved,6.0,2.0,1.0,1.0,1036.59,206.35,1970-01-01
350,27,2354,2017-10-26,1.0,Approved,5.0,1.0,1.0,1.0,499.53,388.72,1970-01-01
351,59,1582,2017-06-15,0.0,Approved,1.0,1.0,1.0,1.0,1061.56,733.58,1970-01-01
352,34,416,2017-06-19,0.0,Approved,6.0,2.0,2.0,1.0,774.53,464.72,1970-01-01
353,18,1013,2017-04-20,1.0,Approved,6.0,1.0,2.0,1.0,1148.64,689.18,1970-01-01
354,83,533,2017-11-14,0.0,Approved,1.0,3.0,1.0,1.0,2083.94,675.03,1970-01-01
355,82,968,2017-03-22,1.0,Approved,2.0,2.0,1.0,1.0,1538.99,829.65,1970-01-01
356,88,727,2017-07-09,1.0,Approved,6.0,1.0,1.0,1.0,1198.46,381.1,1970-01-01
357,77,1160,2017-04-13,0.0,Approved,6.0,2.0,1.0,1.0,1240.31,795.1,1970-01-01
358,6,3425,2017-12-06,1.0,Approved,4.0,1.0,2.0,1.0,227.88,136.73,1970-01-01
359,10,1614,2017-11-10,1.0,Approved,1.0,1.0,1.0,1.0,1945.43,333.18,1970-01-01
360,69,2140,2017-04-26,1.0,Approved,6.0,2.0,1.0,1.0,1240.31,795.1,1970-01-01
361,15,2589,2017-01-31,0.0,Approved,3.0,1.0,1.0,1.0,1292.84,13.44,1970-01-01
362,7,2920,2017-09-22,1.0,Approved,5.0,2.0,3.0,1.0,980.37,234.43,1970-01-01
363,73,62,2017-08-14,1.0,Approved,1.0,1.0,1.0,1.0,1945.43,333.18,1970-01-01
364,32,1112,2017-09-13,0.0,Approved,2.0,1.0,1.0,1.0,642.7,211.37,1970-01-01
365,39,1995,2017-05-03,1.0,Approved,2.0,1.0,1.0,1.0,1812.75,582.48,1970-01-01
366,28,1965,2017-08-22,0.0,Approved,6.0,1.0,1.0,1.0,1216.14,1082.36,1970-01-01
367,0,1614,2017-03-10,0.0,Approved,1.0,1.0,1.0,1.0,850.89,507.58,1970-01-01
368,25,366,2017-01-24,1.0,Approved,4.0,1.0,2.0,1.0,2005.66,1203.4,1970-01-01
369,32,2682,2017-07-29,0.0,Approved,2.0,1.0,2.0,1.0,1179.0,707.4,1970-01-01
370,78,2993,2017-08-03,1.0,Approved,2.0,1.0,1.0,1.0,1765.3,709.48,1970-01-01
371,44,1887,2017-08-28,0.0,Approved,3.0,1.0,1.0,1.0,1769.64,108.76,1970-01-01
372,56,1692,2017-08-16,1.0,Approved,4.0,1.0,1.0,1.0,183.86,137.9,1970-01-01
373,1,1927,2017-06-24,0.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
374,15,2567,2017-03-07,0.0,Approved,6.0,1.0,3.0,1.0,958.74,748.9,1970-01-01
375,17,3276,2017-07-05,1.0,Approved,3.0,3.0,1.0,1.0,1362.99,57.74,1970-01-01
376,0,1808,2017-02-09,0.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
377,7,2368,2017-10-17,0.0,Approved,5.0,2.0,3.0,1.0,980.37,234.43,1970-01-01
378,53,470,2017-10-27,0.0,Approved,4.0,1.0,1.0,1.0,795.34,101.58,1970-01-01
379,20,3270,2017-03-03,0.0,Approved,5.0,1.0,1.0,1.0,1775.81,1580.47,1970-01-01
380,3,1683,2017-08-20,1.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
381,14,880,2017-09-18,1.0,Approved,1.0,1.0,2.0,1.0,1842.92,1105.75,1970-01-01
382,83,309,2017-12-02,1.0,Approved,1.0,3.0,1.0,1.0,2083.94,675.03,1970-01-01
383,39,1698,2017-11-28,1.0,Approved,2.0,1.0,1.0,1.0,1812.75,582.48,1970-01-01
384,67,1434,2017-08-28,0.0,Approved,1.0,1.0,1.0,1.0,1071.23,380.74,1970-01-01
385,40,2712,2017-05-14,0.0,Approved,5.0,2.0,1.0,1.0,1894.19,598.76,1970-01-01
386,13,892,2017-10-01,0.0,Approved,1.0,1.0,1.0,1.0,1163.89,589.27,1970-01-01
387,100,832,2017-10-15,1.0,Approved,6.0,2.0,1.0,1.0,1036.59,206.35,1970-01-01
388,35,1033,2017-05-03,1.0,Approved,5.0,1.0,3.0,1.0,1057.51,154.4,1970-01-01
389,17,2834,2017-02-15,1.0,Approved,1.0,1.0,2.0,1.0,1024.66,614.8,1970-01-01
390,79,3015,2017-01-04,0.0,Approved,6.0,1.0,1.0,1.0,1555.58,818.01,1970-01-01
391,86,3484,2017-10-12,0.0,Approved,6.0,2.0,2.0,1.0,774.53,464.72,1970-01-01
392,9,2775,2017-03-19,0.0,Approved,4.0,2.0,1.0,1.0,742.54,667.4,1970-01-01
393,58,1208,2017-08-30,1.0,Approved,4.0,1.0,1.0,1.0,912.52,141.4,1970-01-01
394,58,2109,2017-06-29,0.0,Approved,4.0,2.0,1.0,1.0,1280.28,829.51,1970-01-01
395,43,3195,2017-10-12,1.0,Approved,1.0,1.0,1.0,1.0,1151.96,649.49,1970-01-01
396,88,3366,2017-06-27,1.0,Approved,6.0,1.0,1.0,1.0,1198.46,381.1,1970-01-01
397,15,2492,2017-02-27,0.0,Approved,3.0,1.0,1.0,1.0,1292.84,13.44,1970-01-01
398,6,389,2017-03-12,1.0,Approved,4.0,1.0,2.0,1.0,227.88,136.73,1970-01-01
399,83,1306,2017-12-18,1.0,Approved,1.0,3.0,1.0,1.0,2083.94,675.03,1970-01-01
400,0,552,2017-07-24,1.0,Approved,1.0,1.0,1.0,1.0,71.49,53.62,1970-01-01
401,82,3009,2017-05-05,0.0,Approved,2.0,2.0,1.0,1.0,1538.99,829.65,1970-01-01
402,88,2925,2017-06-14,0.0,Approved,6.0,1.0,1.0,1.0,1198.46,381.1,1970-01-01
403,14,140,2017-02-17,0.0,Approved,5.0,1.0,1.0,1.0,1386.84,1234.29,1970-01-01
404,67,209,2017-09-14,1.0,Approved,6.0,2.0,1.0,1.0,544.05,376.84,1970-01-01
405,76,225,2017-06-19,0.0,Approved,3.0,1.0,3.0,1.0,642.31,513.85,1970-01-01
406,0,1595,2017-04-17,0.0,Approved,5.0,1.0,2.0,1.0,358.39,215.03,1970-01-01
407,0,2559,2017-06-14,1.0,Approved,1.0,1.0,1.0,1.0,710.59,507.58,1970-01-01
408,18,769,2017-12-11,0.0,Approved,1.0,1.0,1.0,1.0,575.27,431.45,1970-01-01
409,23,1282,2017-05-08,0.0,Approved,6.0,4.0,3.0,1.0,688.63,612.88,1970-01-01
410,82,2377,2017-03-07,0.0,Approved,2.0,2.0,1.0,1.0,1538.99,829.65,1970-01-01
411,62,3355,2017-12-30,0.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
412,20,2350,2017-05-11,1.0,Approved,5.0,1.0,1.0,1.0,1775.81,1580.47,1970-01-01
413,60,720,2017-09-09,0.0,Approved,2.0,1.0,2.0,1.0,1977.36,1759.85,1970-01-01
414,65,3249,2017-02-02,1.0,Approved,3.0,1.0,1.0,1.0,1807.45,778.69,1970-01-01
415,76,2939,2017-10-01,1.0,Approved,3.0,1.0,3.0,1.0,642.31,513.85,1970-01-01
416,17,1035,2017-11-03,1.0,Approved,1.0,1.0,2.0,1.0,1024.66,614.8,1970-01-01
417,73,492,2017-10-02,0.0,Approved,1.0,1.0,1.0,1.0,1945.43,333.18,1970-01-01
418,39,3100,2017-12-10,1.0,Approved,2.0,1.0,1.0,1.0,1812.75,582.48,1970-01-01
419,34,1586,2017-04-19,0.0,Approved,3.0,1.0,1.0,1.0,1231.15,161.6,1970-01-01
420,97,31,2017-05-25,1.0,Approved,4.0,2.0,1.0,1.0,742.54,667.4,1970-01-01
421,9,887,2017-04-28,0.0,Approved,6.0,1.0,1.0,1.0,1216.14,1082.36,1970-01-01
422,11,3356,2017-08-26,0.0,Approved,2.0,1.0,2.0,1.0,1274.93,764.96,1970-01-01
423,82,2498,2017-09-15,1.0,Approved,2.0,2.0,1.0,1.0,1538.99,829.65,1970-01-01
424,96,3415,2017-03-03,1.0,Approved,2.0,1.0,1.0,1.0,1635.3,993.66,1970-01-01
425,28,2828,2017-09-06,0.0,Approved,1.0,2.0,1.0,1.0,1703.52,1516.13,1970-01-01
426,39,3117,2017-04-24,1.0,Approved,2.0,1.0,1.0,1.0,1812.75,582.48,1970-01-01
427,70,2850,2017-11-19,0.0,Approved,5.0,1.0,2.0,1.0,495.72,297.43,1970-01-01
428,62,2779,2017-11-30,1.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
429,84,683,2017-12-15,0.0,Approved,5.0,2.0,1.0,1.0,290.62,215.14,1970-01-01
430,21,2342,2017-10-26,0.0,Approved,1.0,1.0,1.0,1.0,1071.23,380.74,1970-01-01
431,7,3388,2017-02-12,0.0,Approved,5.0,2.0,3.0,1.0,980.37,234.43,1970-01-01
432,79,1968,2017-06-19,1.0,Approved,6.0,1.0,1.0,1.0,1555.58,818.01,1970-01-01
433,39,2923,2017-12-17,1.0,Approved,2.0,1.0,1.0,1.0,1812.75,582.48,1970-01-01
434,67,15,2017-03-10,0.0,Approved,6.0,2.0,1.0,1.0,544.05,376.84,1970-01-01
435,4,2659,2017-07-22,1.0,Approved,1.0,1.0,1.0,1.0,1483.2,99.59,1970-01-01
436,96,3417,2017-09-26,1.0,Approved,3.0,2.0,3.0,1.0,1172.78,1043.77,1970-01-01
437,13,1862,2017-08-27,1.0,Approved,1.0,1.0,1.0,1.0,1577.53,826.51,1970-01-01
438,76,1670,2017-04-17,0.0,Approved,3.0,1.0,3.0,1.0,642.31,513.85,1970-01-01
439,33,2126,2017-12-05,1.0,Approved,2.0,1.0,1.0,1.0,1311.44,1167.18,1970-01-01
440,54,2702,2017-10-20,1.0,Approved,3.0,1.0,1.0,1.0,1292.84,13.44,1970-01-01
441,93,125,2017-02-25,1.0,Approved,3.0,1.0,1.0,1.0,1065.03,230.09,1970-01-01
442,63,750,2017-04-24,1.0,Approved,1.0,1.0,1.0,1.0,1483.2,99.59,1970-01-01
443,52,359,2017-01-25,0.0,Approved,4.0,2.0,1.0,1.0,1280.28,829.51,1970-01-01
444,33,2820,2017-09-10,0.0,Approved,2.0,1.0,1.0,1.0,1311.44,1167.18,1970-01-01
445,65,850,2017-11-25,1.0,Approved,3.0,1.0,1.0,1.0,1807.45,778.69,1970-01-01
446,50,3072,2017-05-23,0.0,Approved,3.0,1.0,1.0,1.0,175.89,131.92,1970-01-01
447,0,820,2017-06-23,0.0,Approved,1.0,1.0,1.0,1.0,71.49,53.62,1970-01-01
448,4,919,2017-09-28,1.0,Approved,2.0,1.0,2.0,1.0,1129.13,677.48,1970-01-01
449,26,1250,2017-03-31,0.0,Approved,3.0,1.0,1.0,1.0,1992.93,762.63,1970-01-01
450,5,1655,2017-05-01,0.0,Approved,5.0,4.0,3.0,1.0,574.64,459.71,1970-01-01
451,29,1194,2017-12-02,1.0,Approved,6.0,2.0,1.0,1.0,543.39,407.54,1970-01-01
452,80,234,2017-03-20,0.0,Approved,5.0,1.0,1.0,1.0,1469.44,596.55,1970-01-01
453,9,724,2017-11-22,0.0,Approved,4.0,2.0,1.0,1.0,742.54,667.4,1970-01-01
454,9,1976,2017-05-03,0.0,Approved,4.0,2.0,1.0,1.0,742.54,667.4,1970-01-01
455,24,193,2017-08-16,1.0,Approved,1.0,2.0,1.0,1.0,1777.8,820.78,1970-01-01
456,84,1588,2017-01-30,1.0,Approved,2.0,2.0,1.0,1.0,792.9,594.68,1970-01-01
457,100,290,2017-10-10,0.0,Approved,6.0,2.0,1.0,1.0,1036.59,206.35,1970-01-01
458,7,167,2017-03-25,0.0,Approved,2.0,1.0,1.0,1.0,1311.44,1167.18,1970-01-01
459,51,2821,2017-04-29,1.0,Approved,4.0,1.0,2.0,1.0,2005.66,1203.4,1970-01-01
460,21,1201,2017-08-07,0.0,Approved,1.0,1.0,1.0,1.0,1071.23,380.74,1970-01-01
461,46,893,2017-07-09,0.0,Approved,1.0,1.0,3.0,1.0,1289.85,74.51,1970-01-01
462,62,2794,2017-09-05,1.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
463,96,3166,2017-07-14,1.0,Approved,3.0,2.0,3.0,1.0,1172.78,1043.77,1970-01-01
464,81,1422,2017-10-13,0.0,Approved,6.0,1.0,1.0,1.0,586.45,521.94,1970-01-01
465,31,3476,2017-04-17,0.0,Approved,2.0,1.0,1.0,1.0,230.91,173.18,1970-01-01
466,13,505,2017-06-24,1.0,Approved,1.0,1.0,1.0,1.0,1577.53,826.51,1970-01-01
467,59,1132,2017-10-15,0.0,Approved,1.0,1.0,1.0,1.0,1061.56,733.58,1970-01-01
468,53,2363,2017-11-02,1.0,Approved,4.0,1.0,1.0,1.0,795.34,101.58,1970-01-01
469,12,1816,2017-10-11,0.0,Approved,3.0,1.0,1.0,1.0,1231.15,161.6,1970-01-01
470,18,73,2017-04-30,0.0,Approved,1.0,1.0,1.0,1.0,575.27,431.45,1970-01-01
471,18,647,2017-01-21,1.0,Approved,1.0,1.0,1.0,1.0,575.27,431.45,1970-01-01
472,2,1304,2017-02-09,1.0,Approved,2.0,2.0,3.0,1.0,590.26,525.33,1970-01-01
473,25,344,2017-11-11,0.0,Approved,4.0,1.0,2.0,1.0,2005.66,1203.4,1970-01-01
474,18,1001,2017-10-07,1.0,Approved,1.0,1.0,1.0,1.0,575.27,431.45,1970-01-01
475,16,2724,2017-08-10,0.0,Approved,6.0,1.0,2.0,1.0,1661.92,1479.11,1970-01-01
476,21,1787,2017-08-19,1.0,Approved,3.0,3.0,1.0,1.0,1466.68,363.25,1970-01-01
477,73,367,2017-02-12,1.0,Approved,1.0,1.0,1.0,1.0,1945.43,333.18,1970-01-01
478,98,524,2017-01-18,1.0,Approved,5.0,1.0,2.0,1.0,358.39,215.03,1970-01-01
479,69,479,2017-09-08,1.0,Approved,2.0,2.0,1.0,1.0,792.9,594.68,1970-01-01
480,52,1782,2017-04-17,1.0,Approved,4.0,2.0,1.0,1.0,1280.28,829.51,1970-01-01
481,16,361,2017-03-15,1.0,Approved,6.0,1.0,2.0,1.0,1661.92,1479.11,1970-01-01
482,17,1135,2017-04-22,0.0,Approved,1.0,1.0,2.0,1.0,1024.66,614.8,1970-01-01
483,59,1591,2017-02-15,1.0,Approved,1.0,1.0,1.0,1.0,1061.56,733.58,1970-01-01
484,3,941,2017-05-04,1.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
485,87,804,2017-03-17,0.0,Approved,4.0,1.0,1.0,1.0,1636.9,44.71,1970-01-01
486,25,2729,2017-07-24,1.0,Approved,2.0,2.0,1.0,1.0,1538.99,829.65,1970-01-01
487,27,223,2017-02-15,1.0,Approved,5.0,1.0,1.0,1.0,499.53,388.72,1970-01-01
488,10,1571,2017-09-09,1.0,Approved,3.0,3.0,1.0,1.0,1466.68,363.25,1970-01-01
489,82,2747,2017-01-25,0.0,Approved,6.0,1.0,2.0,1.0,1148.64,689.18,1970-01-01
490,11,506,2017-04-12,1.0,Approved,2.0,1.0,2.0,1.0,1274.93,764.96,1970-01-01
491,32,2676,2017-12-10,1.0,Approved,2.0,1.0,1.0,1.0,642.7,211.37,1970-01-01
492,90,547,2017-01-11,1.0,Approved,6.0,1.0,3.0,1.0,363.01,290.41,1970-01-01
493,44,2623,2017-12-03,1.0,Approved,3.0,1.0,1.0,1.0,1769.64,108.76,1970-01-01
494,92,1509,2017-11-16,1.0,Approved,3.0,3.0,1.0,1.0,1890.39,260.14,1970-01-01
495,21,479,2017-08-09,1.0,Approved,1.0,1.0,1.0,1.0,1071.23,380.74,1970-01-01
496,0,661,2017-11-08,0.0,Approved,6.0,1.0,3.0,1.0,363.01,290.41,1970-01-01
497,62,1854,2017-12-30,1.0,Approved,1.0,1.0,2.0,1.0,1024.66,614.8,1970-01-01
498,72,125,2017-05-29,0.0,Approved,6.0,1.0,1.0,1.0,360.4,270.3,1970-01-01
499,22,1037,2017-07-19,0.0,Approved,3.0,1.0,1.0,1.0,60.34,45.26,1970-01-01
500,79,1446,2017-02-02,1.0,Approved,6.0,1.0,1.0,1.0,1555.58,818.01,1970-01-01
501,28,2810,2017-07-25,1.0,Approved,6.0,1.0,1.0,1.0,1216.14,1082.36,1970-01-01
502,77,500,2017-06-13,1.0,Approved,6.0,2.0,1.0,1.0,1240.31,795.1,1970-01-01
503,87,2468,2017-08-07,1.0,Approved,4.0,1.0,1.0,1.0,1636.9,44.71,1970-01-01
504,5,1785,2017-03-10,0.0,Approved,5.0,4.0,3.0,1.0,574.64,459.71,1970-01-01
505,66,2560,2017-07-09,0.0,Approved,2.0,2.0,3.0,1.0,590.26,525.33,1970-01-01
506,66,1853,2017-12-04,0.0,Approved,2.0,2.0,3.0,1.0,590.26,525.33,1970-01-01
507,71,3468,2017-09-02,1.0,Approved,1.0,1.0,2.0,1.0,1842.92,1105.75,1970-01-01
508,91,3389,2017-03-24,0.0,Approved,1.0,1.0,1.0,1.0,100.35,75.26,1970-01-01
509,17,3015,2017-07-28,0.0,Approved,1.0,1.0,2.0,1.0,1024.66,614.8,1970-01-01
510,85,3073,2017-04-23,1.0,Approved,3.0,1.0,1.0,1.0,752.64,205.36,1970-01-01
511,24,683,2017-07-04,1.0,Approved,1.0,2.0,1.0,1.0,1777.8,820.78,1970-01-01
512,62,1020,2017-10-02,1.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
513,0,1052,2017-11-29,0.0,Approved,5.0,2.0,1.0,1.0,533.51,400.13,1970-01-01
514,57,1679,2017-01-02,1.0,Approved,3.0,3.0,1.0,1.0,1890.39,260.14,1970-01-01
515,53,3330,2017-11-18,0.0,Approved,4.0,1.0,1.0,1.0,795.34,101.58,1970-01-01
516,43,1591,2017-05-03,0.0,Approved,1.0,1.0,1.0,1.0,1151.96,649.49,1970-01-01
517,77,311,2017-01-01,1.0,Approved,3.0,1.0,1.0,1.0,1769.64,108.76,1970-01-01
518,84,1996,2017-11-25,0.0,Approved,5.0,2.0,1.0,1.0,290.62,215.14,1970-01-01
519,77,997,2017-10-19,1.0,Approved,6.0,2.0,1.0,1.0,1240.31,795.1,1970-01-01
